No input file given, ALL IS LOST. ABANDON SHIP!!!!!!!!!!!!!!!!
Token List:
  >>  Ln:   1	Cl: 1		Type:  MP_PROGRAM		Lex:  program
                  MP_PLUS ==                                                                                                                            MP_PLUS
                 MP_FALSE ->                                                                                                                         Term
                 MP_FALSE ->                                                                                                                            Factor
                 MP_FALSE ==                                                                                                                               MP_FALSE
                MP_RPAREN ->                                                                                                                            FactorTail
                MP_RPAREN ->                                                                                                                         TermTail
                MP_RPAREN ==                                                                                                                MP_RPAREN
                MP_NEQUAL ->                                                                                                             FactorTail
                MP_NEQUAL ->                                                                                                          TermTail
                MP_NEQUAL ->                                                                                                       OptionalRelationalPart
                MP_NEQUAL ->                                                                                                          RelationalOperator
                MP_NEQUAL ==                                                                                                             MP_NEQUAL
            MP_STRING_LIT ->                                                                                                          SimpleExpression
            MP_STRING_LIT ->                                                                                                             OptionalSign
            MP_STRING_LIT ->                                                                                                             Term
            MP_STRING_LIT ->                                                                                                                Factor
            MP_STRING_LIT ==                                                                                                                   MP_STRING_LIT
                    MP_DO ->                                                                                                                FactorTail
                    MP_DO ->                                                                                                             TermTail
                    MP_DO ==                                                                                                 MP_DO
                   MP_END ->                                                                                                 Statement
                   MP_END ->                                                                                                    EmptyStatement
                   MP_END ->                                                                                           StatementTail
                   MP_END ==                                                                                     MP_END
                MP_SCOLON ==                                                                            MP_SCOLON
              MP_FUNCTION ->                                                                         ProcedureAndFunctionDeclarationPart
              MP_FUNCTION ->                                                                            FunctionDeclaration
              MP_FUNCTION ->                                                                               FunctionHeading
              MP_FUNCTION ==                                                                                  MP_FUNCTION
            MP_IDENTIFIER ->                                                                                  FunctionIdentifier
            MP_IDENTIFIER ==                                                                                     MP_IDENTIFIER
                MP_LPAREN ->                                                                                  OptionalFormalParameterList
                MP_LPAREN ==                                                                                     MP_LPAREN
            MP_IDENTIFIER ->                                                                                     FormalParameterSection
            MP_IDENTIFIER ->                                                                                        ValueParameterSection
            MP_IDENTIFIER ->                                                                                           IdentifierList
            MP_IDENTIFIER ==                                                                                              MP_IDENTIFIER
                 MP_COMMA ->                                                                                              IdentifierTail
                 MP_COMMA ==                                                                                                 MP_COMMA
            MP_IDENTIFIER ==                                                                                                 MP_IDENTIFIER
                 MP_COLON ->                                                                                                 IdentifierTail
                 MP_COLON ==                                                                                           MP_COLON
               MP_INTEGER ->                                                                                           Type
               MP_INTEGER ==                                                                                              MP_INTEGER
                MP_RPAREN ->                                                                                     FormalParameterList
                MP_RPAREN ==                                                                                     MP_RPAREN
                 MP_COLON ==                                                                                  MP_COLON
                MP_STRING ->                                                                                  Type
                MP_STRING ==                                                                                     MP_STRING
                MP_SCOLON ==                                                                               MP_SCOLON
                 MP_BEGIN ->                                                                               Block
                 MP_BEGIN ->                                                                                  VariableDeclarationPart
                 MP_BEGIN ->                                                                                  ProcedureAndFunctionDeclarationPart
                 MP_BEGIN ->                                                                                  StatementPart
                 MP_BEGIN ->                                                                                     CompoundStatement
                 MP_BEGIN ==                                                                                        MP_BEGIN
                   MP_FOR ->                                                                                        StatementSequence
                   MP_FOR ->                                                                                           Statement
                   MP_FOR ->                                                                                              ForStatement
                   MP_FOR ==                                                                                                 MP_FOR
            MP_IDENTIFIER ->                                                                                                 ControlVariable
            MP_IDENTIFIER ->                                                                                                    VariableIdentifier
            MP_IDENTIFIER ==                                                                                                       MP_IDENTIFIER
                MP_ASSIGN ==                                                                                                 MP_ASSIGN
                  MP_TRUE ->                                                                                                 InitialValue
                  MP_TRUE ->                                                                                                    OrdinalExpression
                  MP_TRUE ->                                                                                                       Expression
                  MP_TRUE ->                                                                                                          SimpleExpression
                  MP_TRUE ->                                                                                                             OptionalSign
                  MP_TRUE ->                                                                                                             Term
                  MP_TRUE ->                                                                                                                Factor
                  MP_TRUE ==                                                                                                                   MP_TRUE
                 MP_LTHAN ->                                                                                                                FactorTail
                 MP_LTHAN ->                                                                                                             TermTail
                 MP_LTHAN ->                                                                                                          OptionalRelationalPart
                 MP_LTHAN ->                                                                                                             RelationalOperator
                 MP_LTHAN ==                                                                                                                MP_LTHAN
                  MP_PLUS ->                                                                                                             SimpleExpression
                  MP_PLUS ->                                                                                                                OptionalSign
                  MP_PLUS ==                                                                                                                   MP_PLUS
             MP_FIXED_LIT ->                                                                                                                Term
             MP_FIXED_LIT ->                                                                                                                   Factor
             MP_FIXED_LIT ==                                                                                                                      MP_FIXED_LIT
                MP_DOWNTO ->                                                                                                                   FactorTail
                MP_DOWNTO ->                                                                                                                TermTail
                MP_DOWNTO ->                                                                                                 StepValue
                MP_DOWNTO ==                                                                                                    MP_DOWNTO
             MP_FIXED_LIT ->                                                                                                 FinalValue
             MP_FIXED_LIT ->                                                                                                    OrdinalExpression
             MP_FIXED_LIT ->                                                                                                       Expression
             MP_FIXED_LIT ->                                                                                                          SimpleExpression
             MP_FIXED_LIT ->                                                                                                             OptionalSign
             MP_FIXED_LIT ->                                                                                                             Term
             MP_FIXED_LIT ->                                                                                                                Factor
             MP_FIXED_LIT ==                                                                                                                   MP_FIXED_LIT
                 MP_EQUAL ->                                                                                                                FactorTail
                 MP_EQUAL ->                                                                                                             TermTail
                 MP_EQUAL ->                                                                                                          OptionalRelationalPart
                 MP_EQUAL ->                                                                                                             RelationalOperator
                 MP_EQUAL ==                                                                                                                MP_EQUAL
            MP_IDENTIFIER ->                                                                                                             SimpleExpression
            MP_IDENTIFIER ->                                                                                                                OptionalSign
            MP_IDENTIFIER ->                                                                                                                Term
            MP_IDENTIFIER ->                                                                                                                   Factor
            MP_IDENTIFIER ->                                                                                                                      FunctionIdentifier
            MP_IDENTIFIER ==                                                                                                                         MP_IDENTIFIER
                  MP_PLUS ->                                                                                                                      OptionalActualParameterList
                  MP_PLUS ->                                                                                                                   FactorTail
                  MP_PLUS ->                                                                                                                TermTail
                  MP_PLUS ->                                                                                                                   AddingOperator
                  MP_PLUS ==                                                                                                                      MP_PLUS
                  MP_TRUE ->                                                                                                                   Term
                  MP_TRUE ->                                                                                                                      Factor
                  MP_TRUE ==                                                                                                                         MP_TRUE
                    MP_DO ->                                                                                                                      FactorTail
                    MP_DO ->                                                                                                                   TermTail
                    MP_DO ==                                                                                                 MP_DO
                MP_REPEAT ->                                                                                                 Statement
                MP_REPEAT ->                                                                                                    RepeatStatement
                MP_REPEAT ==                                                                                                       MP_REPEAT
                 MP_UNTIL ->                                                                                                       StatementSequence
                 MP_UNTIL ->                                                                                                          Statement
                 MP_UNTIL ->                                                                                                             EmptyStatement
                 MP_UNTIL ->                                                                                                          StatementTail
                 MP_UNTIL ==                                                                                                       MP_UNTIL
                   MP_NOT ->                                                                                                       BooleanExpression
                   MP_NOT ->                                                                                                          Expression
                   MP_NOT ->                                                                                                             SimpleExpression
                   MP_NOT ->                                                                                                                OptionalSign
                   MP_NOT ->                                                                                                                Term
                   MP_NOT ->                                                                                                                   Factor
                   MP_NOT ==                                                                                                                      MP_NOT
                 MP_FALSE ->                                                                                                                      Factor
                 MP_FALSE ==                                                                                                                         MP_FALSE
                MP_NEQUAL ->                                                                                                                   FactorTail
                MP_NEQUAL ->                                                                                                                TermTail
                MP_NEQUAL ->                                                                                                             OptionalRelationalPart
                MP_NEQUAL ->                                                                                                                RelationalOperator
                MP_NEQUAL ==                                                                                                                   MP_NEQUAL
                 MP_MINUS ->                                                                                                                SimpleExpression
                 MP_MINUS ->                                                                                                                   OptionalSign
                 MP_MINUS ==                                                                                                                      MP_MINUS
                  MP_TRUE ->                                                                                                                   Term
                  MP_TRUE ->                                                                                                                      Factor
                  MP_TRUE ==                                                                                                                         MP_TRUE
                MP_SCOLON ->                                                                                                                      FactorTail
                MP_SCOLON ->                                                                                                                   TermTail
                MP_SCOLON ->                                                                                           StatementTail
                MP_SCOLON ==                                                                                              MP_SCOLON
                    MP_IF ->                                                                                              Statement
                    MP_IF ->                                                                                                 IfStatement
                    MP_IF ==                                                                                                    MP_IF
                 MP_FALSE ->                                                                                                    BooleanExpression
                 MP_FALSE ->                                                                                                       Expression
                 MP_FALSE ->                                                                                                          SimpleExpression
                 MP_FALSE ->                                                                                                             OptionalSign
                 MP_FALSE ->                                                                                                             Term
                 MP_FALSE ->                                                                                                                Factor
                 MP_FALSE ==                                                                                                                   MP_FALSE
                   MP_DIV ->                                                                                                                FactorTail
                   MP_DIV ->                                                                                                                   MultiplyingOperator
                   MP_DIV ==                                                                                                                      MP_DIV
                 MP_FALSE ->                                                                                                                   Factor
                 MP_FALSE ==                                                                                                                      MP_FALSE
                  MP_THEN ->                                                                                                                   FactorTail
                  MP_THEN ->                                                                                                             TermTail
                  MP_THEN ->                                                                                                          OptionalRelationalPart
                  MP_THEN ==                                                                                                    MP_THEN
            MP_IDENTIFIER ->                                                                                                    Statement
            MP_IDENTIFIER ==                                                                                                       MP_IDENTIFIER
                   MP_END ->                                                                                                    OptionalElsePart
                   MP_END ->                                                                                              StatementTail
                   MP_END ==                                                                                        MP_END
                MP_SCOLON ==                                                                               MP_SCOLON
             MP_PROCEDURE ->                                                                            ProcedureAndFunctionDeclarationPart
             MP_PROCEDURE ->                                                                               ProcedureDeclaration
             MP_PROCEDURE ->                                                                                  ProcedureHeading
             MP_PROCEDURE ==                                                                                     MP_PROCEDURE
            MP_IDENTIFIER ->                                                                                     ProcedureIdentifier
            MP_IDENTIFIER ==                                                                                        MP_IDENTIFIER
                MP_SCOLON ->                                                                                     OptionalFormalParameterList
                MP_SCOLON ==                                                                                  MP_SCOLON
                 MP_BEGIN ->                                                                                  Block
                 MP_BEGIN ->                                                                                     VariableDeclarationPart
                 MP_BEGIN ->                                                                                     ProcedureAndFunctionDeclarationPart
                 MP_BEGIN ->                                                                                     StatementPart
                 MP_BEGIN ->                                                                                        CompoundStatement
                 MP_BEGIN ==                                                                                           MP_BEGIN
               MP_WRITELN ->                                                                                           StatementSequence
               MP_WRITELN ->                                                                                              Statement
               MP_WRITELN ->                                                                                                 WriteStatement
               MP_WRITELN ==                                                                                                    MP_WRITELN
                MP_LPAREN ==                                                                                                    MP_LPAREN
           MP_INTEGER_LIT ->                                                                                                    WriteParameter
           MP_INTEGER_LIT ->                                                                                                       OrdinalExpression
           MP_INTEGER_LIT ->                                                                                                          Expression
           MP_INTEGER_LIT ->                                                                                                             SimpleExpression
           MP_INTEGER_LIT ->                                                                                                                OptionalSign
           MP_INTEGER_LIT ->                                                                                                                Term
           MP_INTEGER_LIT ->                                                                                                                   Factor
           MP_INTEGER_LIT ==                                                                                                                      MP_INTEGER_LIT
                 MP_COMMA ->                                                                                                                   FactorTail
                 MP_COMMA ->                                                                                                                TermTail
                 MP_COMMA ->                                                                                                             OptionalRelationalPart
                 MP_COMMA ->                                                                                                    WriteParameterTail
                 MP_COMMA ==                                                                                                       MP_COMMA
            MP_IDENTIFIER ->                                                                                                       WriteParameter
            MP_IDENTIFIER ->                                                                                                          OrdinalExpression
            MP_IDENTIFIER ->                                                                                                             Expression
            MP_IDENTIFIER ->                                                                                                                SimpleExpression
            MP_IDENTIFIER ->                                                                                                                   OptionalSign
            MP_IDENTIFIER ->                                                                                                                   Term
            MP_IDENTIFIER ->                                                                                                                      Factor
            MP_IDENTIFIER ->                                                                                                                         FunctionIdentifier
            MP_IDENTIFIER ==                                                                                                                            MP_IDENTIFIER
                 MP_LTHAN ->                                                                                                                         OptionalActualParameterList
                 MP_LTHAN ->                                                                                                                      FactorTail
                 MP_LTHAN ->                                                                                                                   TermTail
                 MP_LTHAN ->                                                                                                                OptionalRelationalPart
                 MP_LTHAN ->                                                                                                                   RelationalOperator
                 MP_LTHAN ==                                                                                                                      MP_LTHAN
                  MP_TRUE ->                                                                                                                   SimpleExpression
                  MP_TRUE ->                                                                                                                      OptionalSign
                  MP_TRUE ->                                                                                                                      Term
                  MP_TRUE ->                                                                                                                         Factor
                  MP_TRUE ==                                                                                                                            MP_TRUE
                   MP_AND ->                                                                                                                         FactorTail
                   MP_AND ->                                                                                                                            MultiplyingOperator
                   MP_AND ==                                                                                                                               MP_AND
                 MP_FALSE ->                                                                                                                            Factor
                 MP_FALSE ==                                                                                                                               MP_FALSE
          MP_FLOAT_DIVIDE ->                                                                                                                            FactorTail
          MP_FLOAT_DIVIDE ->                                                                                                                               MultiplyingOperator
          MP_FLOAT_DIVIDE ==                                                                                                                                  MP_FLOAT_DIVIDE
                  MP_TRUE ->                                                                                                                               Factor
                  MP_TRUE ==                                                                                                                                  MP_TRUE
                MP_RPAREN ->                                                                                                                               FactorTail
                MP_RPAREN ->                                                                                                                      TermTail
                MP_RPAREN ->                                                                                                       WriteParameterTail
                MP_RPAREN ==                                                                                                    MP_RPAREN
                MP_SCOLON ->                                                                                              StatementTail
                MP_SCOLON ==                                                                                                 MP_SCOLON
                   MP_END ->                                                                                                 Statement
                   MP_END ->                                                                                                    EmptyStatement
                   MP_END ->                                                                                                 StatementTail
                   MP_END ==                                                                                           MP_END
                MP_SCOLON ==                                                                                  MP_SCOLON
                 MP_BEGIN ->                                                                               ProcedureAndFunctionDeclarationPart
                 MP_BEGIN ->                                                                      StatementPart
                 MP_BEGIN ->                                                                         CompoundStatement
                 MP_BEGIN ==                                                                            MP_BEGIN
                 MP_WRITE ->                                                                            StatementSequence
                 MP_WRITE ->                                                                               Statement
                 MP_WRITE ->                                                                                  WriteStatement
                 MP_WRITE ==                                                                                     MP_WRITE
                MP_LPAREN ==                                                                                     MP_LPAREN
            MP_STRING_LIT ->                                                                                     WriteParameter
            MP_STRING_LIT ->                                                                                        OrdinalExpression
            MP_STRING_LIT ->                                                                                           Expression
            MP_STRING_LIT ->                                                                                              SimpleExpression
            MP_STRING_LIT ->                                                                                                 OptionalSign
            MP_STRING_LIT ->                                                                                                 Term
            MP_STRING_LIT ->                                                                                                    Factor
            MP_STRING_LIT ==                                                                                                       MP_STRING_LIT
          MP_FLOAT_DIVIDE ->                                                                                                    FactorTail
          MP_FLOAT_DIVIDE ->                                                                                                       MultiplyingOperator
          MP_FLOAT_DIVIDE ==                                                                                                          MP_FLOAT_DIVIDE
                MP_LPAREN ->                                                                                                       Factor
                MP_LPAREN ==                                                                                                          MP_LPAREN
            MP_IDENTIFIER ->                                                                                                          Expression
            MP_IDENTIFIER ->                                                                                                             SimpleExpression
            MP_IDENTIFIER ->                                                                                                                OptionalSign
            MP_IDENTIFIER ->                                                                                                                Term
            MP_IDENTIFIER ->                                                                                                                   Factor
            MP_IDENTIFIER ->                                                                                                                      FunctionIdentifier
            MP_IDENTIFIER ==                                                                                                                         MP_IDENTIFIER
                MP_GEQUAL ->                                                                                                                      OptionalActualParameterList
                MP_GEQUAL ->                                                                                                                   FactorTail
                MP_GEQUAL ->                                                                                                                TermTail
                MP_GEQUAL ->                                                                                                             OptionalRelationalPart
                MP_GEQUAL ->                                                                                                                RelationalOperator
                MP_GEQUAL ==                                                                                                                   MP_GEQUAL
                 MP_FALSE ->                                                                                                                SimpleExpression
                 MP_FALSE ->                                                                                                                   OptionalSign
                 MP_FALSE ->                                                                                                                   Term
                 MP_FALSE ->                                                                                                                      Factor
                 MP_FALSE ==                                                                                                                         MP_FALSE
                MP_RPAREN ->                                                                                                                      FactorTail
                MP_RPAREN ->                                                                                                                   TermTail
                MP_RPAREN ==                                                                                                          MP_RPAREN
                  MP_PLUS ->                                                                                                       FactorTail
                  MP_PLUS ->                                                                                                 TermTail
                  MP_PLUS ->                                                                                                    AddingOperator
                  MP_PLUS ==                                                                                                       MP_PLUS
                MP_LPAREN ->                                                                                                    Term
                MP_LPAREN ->                                                                                                       Factor
                MP_LPAREN ==                                                                                                          MP_LPAREN
                  MP_TRUE ->                                                                                                          Expression
                  MP_TRUE ->                                                                                                             SimpleExpression
                  MP_TRUE ->                                                                                                                OptionalSign
                  MP_TRUE ->                                                                                                                Term
                  MP_TRUE ->                                                                                                                   Factor
                  MP_TRUE ==                                                                                                                      MP_TRUE
                MP_RPAREN ->                                                                                                                   FactorTail
                MP_RPAREN ->                                                                                                                TermTail
                MP_RPAREN ->                                                                                                             OptionalRelationalPart
                MP_RPAREN ==                                                                                                          MP_RPAREN
                MP_LEQUAL ->                                                                                                       FactorTail
                MP_LEQUAL ->                                                                                                    TermTail
                MP_LEQUAL ->                                                                                              OptionalRelationalPart
                MP_LEQUAL ->                                                                                                 RelationalOperator
